MH0418	Macrocycles	2
MH0418	8-Methoxyfurocoumarins	0
MH0418	Timolol	0
MH0418	12-EPOXYPROPANE	0
MH0418	CDPDIACYLGLYCEROL	0
MH0418	Oximes	0
MH0418	Glycerophosphodiesters	0
MH0418	POLYPRENYLPHOSPHATE-GLUCOSE	0
MH0418	CPD-16445	0
MH0418	unknown	0
MH0310	Organometallics	1
MH0310	DIOH-ISOVALERATE	0
MH0310	3-HYDROXY-ISOBUTYRATE	0
MH0310	CPD-18969	0
MH0310	Nitriles	0
MH0310	4-HYDROXYMANDELATE	0
MH0310	CPD-18518	0
MH0310	Polymeric-Compounds	0
MH0310	Phenyl-Acetates	0
MH0310	All-Nucleosides	2
MH0310	Luciferins	0
MH0310	ATROPINE	0
MH0310	Nitrogen-Molecular-Entities	5
MH0310	Phosphorus-Molecular-Entities	0
MH0310	Groups	0
MH0310	ISOTHIOCYANATES	0
MH0310	Esters	9
MH0310	Acyl-Phosphates	0
MH0310	CPD-841	0
MH0310	Aldehydes-Or-Ketones	2
MH0310	CPD-20333	0
MH0310	THIOHYDROXIMATE-O-SULFATES	0
MH0310	Organooxygen-Compounds	0
MH0310	CPD-741	0
MH0310	N-ACETYL-O-ACETYLNEURAMINATE	0
MH0310	Alcohols	2
MH0310	Drugs	0
MH0310	All-Carbohydrates	9
MH0310	MELANIN	0
MH0310	2-HYDROXYGLUTARIC_ACID	0
MH0310	Protein-bound-uremic-retention-solutes	0
MH0310	CPD-18970	0
MH0310	CPD-21759	0
MH0310	CPD-21765	0
MH0310	CPD-10572	0
MH0310	CPD-7076	0
MH0310	CPD-15479	0
MH0310	Nitrohydrocarbons	0
MH0310	2-Phenyloxirane	0
MH0310	Vitamins	0
MH0310	ALBENDAZOLE-S-OXIDE	0
MH0310	CPD-14020	0
MH0310	All-Amines	1
MH0310	n-Acetyl-n-2-keto-compounds	0
MH0310	ANILIDE	0
MH0310	Lipids	0
MH0310	CPD-21757	0
MH0310	5-10-METHENYL-THF-GLU-N	0
MH0310	CPD-624	0
MH0310	DL-Phospholactate	0
MH0310	Dyes	0
MH0310	4-HYDROXYPHENYLLACTATE	0
MH0310	piperidine-3-carboxylate	0
MH0310	Aromatics	3
MH0310	CPD-20952	0
MH0310	Amides	0
MH0310	Antibiotics	1
MH0310	Polymer-Segment-Enzyme-Substrates	0
MH0310	DIPHOSPHO-1D-MYO-INOSITOL-TETRAKISPHOSPH	0
MH0310	6-Hydroxy-37-dimethyloctanoate	0
MH0310	Pseudomonic-Acids	0
MH0310	DL-Phosphomalate	0
MH0310	Depsipeptides	0
MH0310	2-OXINDOLE-3-ACETYL-HEXOSE	0
MH0310	CPD-19427	0
MH0310	Isocyanides	0
MH0310	Hormones	0
MH0310	CPD-14306	0
MH0310	CPD-8548	0
MH0310	12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL1	0
MH0310	CPD-5242	0
MH0310	Glycerol-1-phosphate	0
MH0310	Ureido-Compounds	0
MH0310	Acceptors	0
MH0310	3-AMINO-6-ACETAMIDOHEXANOATE	1
MH0310	3-Polyrenyl-benzene-1-2-diols	0
MH0310	All-Amino-Acids	3
MH0310	Indolocarbazoles	0
MH0310	GLUCOSE-16-DIPHOSPHATE	0
MH0310	Haloacetates	1
MH0310	CPD-21758	0
MH0310	Prostaglandins	0
MH0310	Inorganic-Compounds	0
MH0310	epoxides	0
MH0310	an-antimicrobial-agent	0
MH0310	Steroids	1
MH0310	CPD-12378	0
MH0310	Acetylenic-Compounds	0
MH0310	Benzoin	0
MH0310	CPD-7999	0
MH0310	CPD-6262	0
MH0310	Cofactors	0
MH0310	Pyrroles	0
MH0310	Pseudo-Compounds	0
MH0310	Methyl-Branched-Lipids	0
MH0310	Hydrocarbons	0
MH0310	Salts	0
MH0310	3-PHOSPHATIDYL-3-O-L-LYSYLGLYCEROL	0
MH0310	CPD-362	0
MH0310	Radicals	0
MH0310	Secondary-Metabolites	3
MH0310	Others	23
MH0310	Hydrazides	0
MH0310	CPD-189	0
MH0310	CPD-19352	0
MH0310	DTDP-4-DEHYDRO-6-DEOXY-D-GALACTOSE	0
MH0310	Hydrazines	0
MH0310	CPD-14325	0
MH0310	Orthophosphoric-Monoesters	0
MH0310	CPD-1084	0
MH0310	Organic-heterocyclic-compound	5
MH0310	Imines	0
MH0310	CPD-1119	0
MH0310	CPD-12179	0
MH0310	LIPOPEPTIDE	0
MH0310	2-Methoxy-6-polyprenyl-phenols	0
MH0310	Peroxides	0
MH0310	Hydroxamates	0
MH0310	Peptides	0
MH0310	Pyrimidodiazepines	0
MH0310	CPD-16987	0
MH0310	Dolichol-PP	0
MH0310	Acids	14
MH0310	R-OR-S-2-HYDROXYPROPYL-COM	0
MH0310	DOLICHOLP	0
MH0310	CPD-19426	0
MH0310	CPD-19425	0
MH0310	2-Halobenzoate	0
MH0310	CPD-21764	0
MH0310	Organohalogen-Compounds	1
MH0310	Non-Metabolic-Compounds	0
MH0310	Trans-23-dihydro-3-hydroxyanthranilate	0
MH0310	Ions	0
MH0310	ORGANOSULFUR	2
MH0310	Carbopolycyclic-compounds	0
MH0310	2-Polyprenyl-Phenol	0
MH0310	Macrocycles	3
MH0310	8-Methoxyfurocoumarins	0
MH0310	Timolol	0
MH0310	12-EPOXYPROPANE	0
MH0310	CDPDIACYLGLYCEROL	0
MH0310	Oximes	0
MH0310	Glycerophosphodiesters	0
MH0310	POLYPRENYLPHOSPHATE-GLUCOSE	0
MH0310	CPD-16445	0
MH0310	unknown	0
NG5636497	Organometallics	1
NG5636497	DIOH-ISOVALERATE	0
NG5636497	3-HYDROXY-ISOBUTYRATE	0
NG5636497	CPD-18969	0
NG5636497	Nitriles	1
NG5636497	4-HYDROXYMANDELATE	0
NG5636497	CPD-18518	0
NG5636497	Polymeric-Compounds	0
NG5636497	Phenyl-Acetates	0
NG5636497	All-Nucleosides	3
NG5636497	Luciferins	0
NG5636497	ATROPINE	0
NG5636497	Nitrogen-Molecular-Entities	7
NG5636497	Phosphorus-Molecular-Entities	0
NG5636497	Groups	0
NG5636497	ISOTHIOCYANATES	0
NG5636497	Esters	14
NG5636497	Acyl-Phosphates	0
NG5636497	CPD-841	0
NG5636497	Aldehydes-Or-Ketones	2
NG5636497	CPD-20333	0
NG5636497	THIOHYDROXIMATE-O-SULFATES	0
NG5636497	Organooxygen-Compounds	0
NG5636497	CPD-741	0
NG5636497	N-ACETYL-O-ACETYLNEURAMINATE	0
NG5636497	Alcohols	5
NG5636497	Drugs	0
NG5636497	All-Carbohydrates	19
NG5636497	MELANIN	0
NG5636497	2-HYDROXYGLUTARIC_ACID	0
NG5636497	Protein-bound-uremic-retention-solutes	0
NG5636497	CPD-18970	0
NG5636497	CPD-21759	0
NG5636497	CPD-21765	0
NG5636497	CPD-10572	0
NG5636497	CPD-7076	0
NG5636497	CPD-15479	0
NG5636497	Nitrohydrocarbons	0
NG5636497	2-Phenyloxirane	0
NG5636497	Vitamins	0
NG5636497	ALBENDAZOLE-S-OXIDE	0
NG5636497	CPD-14020	0
NG5636497	All-Amines	2
NG5636497	n-Acetyl-n-2-keto-compounds	0
NG5636497	ANILIDE	0
NG5636497	Lipids	22
NG5636497	CPD-21757	0
